Column1,Material,N_p,L_t,P_t,N_t,d_o,d_i,A,d_shell,V_tubes,V_shell,h_o,h_i,U,e,A_req,U_o_guess,T_o,dT_lm,m_dot_c,D_s/Lt
33214,1,2,6.666666667,0.0333375,40,0.02667,0.0209296,22.34300695,0.305383162,0.987964977,23.87757748,7434.660146,5783.241659,2755.550853,0.667594314,14.49459761,5037.5,83.73072189,33.47886718,13.35393529,0.045807474
33290,1,2,6.666666667,0.0333375,40,0.02667,0.0209296,22.34300695,0.305383162,1.15100286,25.33182496,7434.660146,6403.067724,2927.616893,0.633260962,11.42294844,5600,77.48714792,38.21428454,15.58316214,0.045807474
33309,1,2,6.666666667,0.0333375,40,0.02667,0.0209296,22.34300695,0.305383162,0.987964977,23.87757748,7434.660146,5783.241659,2755.550853,0.667594314,13.03866704,5600,83.73072189,33.47886718,13.35393529,0.045807474
94090,3,2,6.666666667,0.0333375,40,0.02667,0.0209296,22.34300695,0.305383162,1.15100286,25.33182496,7434.660146,6403.067724,2712.630097,0.605226343,58.15319207,1100,77.48714792,38.21428454,15.58316214,0.045807474
94109,3,2,6.666666667,0.0333375,40,0.02667,0.0209296,22.34300695,0.305383162,0.987964977,23.87757748,7434.660146,5783.241659,2564.266866,0.641182911,66.37866858,1100,83.73072189,33.47886718,13.35393529,0.045807474
94185,3,2,6.666666667,0.0333375,40,0.02667,0.0209296,22.34300695,0.305383162,1.15100286,25.33182496,7434.660146,6403.067724,2712.630097,0.605226343,38.47730002,1662.5,77.48714792,38.21428454,15.58316214,0.045807474
94204,3,2,6.666666667,0.0333375,40,0.02667,0.0209296,22.34300695,0.305383162,0.987964977,23.87757748,7434.660146,5783.241659,2564.266866,0.641182911,43.91972057,1662.5,83.73072189,33.47886718,13.35393529,0.045807474
94280,3,2,6.666666667,0.0333375,40,0.02667,0.0209296,22.34300695,0.305383162,1.15100286,25.33182496,7434.660146,6403.067724,2712.630097,0.605226343,28.74989271,2225,77.48714792,38.21428454,15.58316214,0.045807474
94299,3,2,6.666666667,0.0333375,40,0.02667,0.0209296,22.34300695,0.305383162,0.987964977,23.87757748,7434.660146,5783.241659,2564.266866,0.641182911,32.81642042,2225,83.73072189,33.47886718,13.35393529,0.045807474
94375,3,2,6.666666667,0.0333375,40,0.02667,0.0209296,22.34300695,0.305383162,1.15100286,25.33182496,7434.660146,6403.067724,2712.630097,0.605226343,22.94834485,2787.5,77.48714792,38.21428454,15.58316214,0.045807474
94394,3,2,6.666666667,0.0333375,40,0.02667,0.0209296,22.34300695,0.305383162,0.987964977,23.87757748,7434.660146,5783.241659,2564.266866,0.641182911,26.1942728,2787.5,83.73072189,33.47886718,13.35393529,0.045807474
94470,3,2,6.666666667,0.0333375,40,0.02667,0.0209296,22.34300695,0.305383162,1.15100286,25.33182496,7434.660146,6403.067724,2712.630097,0.605226343,19.09507799,3350,77.48714792,38.21428454,15.58316214,0.045807474
94489,3,2,6.666666667,0.0333375,40,0.02667,0.0209296,22.34300695,0.305383162,0.987964977,23.87757748,7434.660146,5783.241659,2564.266866,0.641182911,21.79598073,3350,83.73072189,33.47886718,13.35393529,0.045807474
94565,3,2,6.666666667,0.0333375,40,0.02667,0.0209296,22.34300695,0.305383162,1.15100286,25.33182496,7434.660146,6403.067724,2712.630097,0.605226343,16.34977924,3912.5,77.48714792,38.21428454,15.58316214,0.045807474
94584,3,2,6.666666667,0.0333375,40,0.02667,0.0209296,22.34300695,0.305383162,0.987964977,23.87757748,7434.660146,5783.241659,2564.266866,0.641182911,18.66237328,3912.5,83.73072189,33.47886718,13.35393529,0.045807474
94660,3,2,6.666666667,0.0333375,40,0.02667,0.0209296,22.34300695,0.305383162,1.15100286,25.33182496,7434.660146,6403.067724,2712.630097,0.605226343,14.29463939,4475,77.48714792,38.21428454,15.58316214,0.045807474
94679,3,2,6.666666667,0.0333375,40,0.02667,0.0209296,22.34300695,0.305383162,0.987964977,23.87757748,7434.660146,5783.241659,2564.266866,0.641182911,16.31654423,4475,83.73072189,33.47886718,13.35393529,0.045807474
94755,3,2,6.666666667,0.0333375,40,0.02667,0.0209296,22.34300695,0.305383162,1.15100286,25.33182496,7434.660146,6403.067724,2712.630097,0.605226343,12.69846378,5037.5,77.48714792,38.21428454,15.58316214,0.045807474
94774,3,2,6.666666667,0.0333375,40,0.02667,0.0209296,22.34300695,0.305383162,0.987964977,23.87757748,7434.660146,5783.241659,2564.266866,0.641182911,14.49459761,5037.5,83.73072189,33.47886718,13.35393529,0.045807474
94850,3,2,6.666666667,0.0333375,40,0.02667,0.0209296,22.34300695,0.305383162,1.15100286,25.33182496,7434.660146,6403.067724,2712.630097,0.605226343,11.42294844,5600,77.48714792,38.21428454,15.58316214,0.045807474
94869,3,2,6.666666667,0.0333375,40,0.02667,0.0209296,22.34300695,0.305383162,0.987964977,23.87757748,7434.660146,5783.241659,2564.266866,0.641182911,13.03866704,5600,83.73072189,33.47886718,13.35393529,0.045807474
124889,4,2,6.666666667,0.0333375,40,0.02667,0.0209296,22.34300695,0.305383162,0.987964977,23.87757748,7434.660146,5783.241659,2449.380747,0.624321785,66.37866858,1100,83.73072189,33.47886718,13.35393529,0.045807474
124984,4,2,6.666666667,0.0333375,40,0.02667,0.0209296,22.34300695,0.305383162,0.987964977,23.87757748,7434.660146,5783.241659,2449.380747,0.624321785,43.91972057,1662.5,83.73072189,33.47886718,13.35393529,0.045807474
125079,4,2,6.666666667,0.0333375,40,0.02667,0.0209296,22.34300695,0.305383162,0.987964977,23.87757748,7434.660146,5783.241659,2449.380747,0.624321785,32.81642042,2225,83.73072189,33.47886718,13.35393529,0.045807474
125174,4,2,6.666666667,0.0333375,40,0.02667,0.0209296,22.34300695,0.305383162,0.987964977,23.87757748,7434.660146,5783.241659,2449.380747,0.624321785,26.1942728,2787.5,83.73072189,33.47886718,13.35393529,0.045807474
125269,4,2,6.666666667,0.0333375,40,0.02667,0.0209296,22.34300695,0.305383162,0.987964977,23.87757748,7434.660146,5783.241659,2449.380747,0.624321785,21.79598073,3350,83.73072189,33.47886718,13.35393529,0.045807474
125364,4,2,6.666666667,0.0333375,40,0.02667,0.0209296,22.34300695,0.305383162,0.987964977,23.87757748,7434.660146,5783.241659,2449.380747,0.624321785,18.66237328,3912.5,83.73072189,33.47886718,13.35393529,0.045807474
125459,4,2,6.666666667,0.0333375,40,0.02667,0.0209296,22.34300695,0.305383162,0.987964977,23.87757748,7434.660146,5783.241659,2449.380747,0.624321785,16.31654423,4475,83.73072189,33.47886718,13.35393529,0.045807474
125554,4,2,6.666666667,0.0333375,40,0.02667,0.0209296,22.34300695,0.305383162,0.987964977,23.87757748,7434.660146,5783.241659,2449.380747,0.624321785,14.49459761,5037.5,83.73072189,33.47886718,13.35393529,0.045807474
125649,4,2,6.666666667,0.0333375,40,0.02667,0.0209296,22.34300695,0.305383162,0.987964977,23.87757748,7434.660146,5783.241659,2449.380747,0.624321785,13.03866704,5600,83.73072189,33.47886718,13.35393529,0.045807474
2569,0,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2934.972699,0.70095579,47.93931915,1100,65,46.3561575,23.37958717,0.044888302
2588,0,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2661.590931,0.745414848,52.34634274,1100,71.24357396,42.45344589,18.70270242,0.044888302
2664,0,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2934.972699,0.70095579,31.71924876,1662.5,65,46.3561575,23.37958717,0.044888302
2683,0,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2661.590931,0.745414848,34.63517414,1662.5,71.24357396,42.45344589,18.70270242,0.044888302
2759,0,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2934.972699,0.70095579,23.70033756,2225,65,46.3561575,23.37958717,0.044888302
2778,0,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2661.590931,0.745414848,25.87909079,2225,71.24357396,42.45344589,18.70270242,0.044888302
2854,0,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2934.972699,0.70095579,18.91775823,2787.5,65,46.3561575,23.37958717,0.044888302
2873,0,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2661.590931,0.745414848,20.65685274,2787.5,71.24357396,42.45344589,18.70270242,0.044888302
2949,0,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2934.972699,0.70095579,15.74126897,3350,65,46.3561575,23.37958717,0.044888302
2968,0,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2661.590931,0.745414848,17.18835135,3350,71.24357396,42.45344589,18.70270242,0.044888302
3044,0,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2934.972699,0.70095579,13.47814724,3912.5,65,46.3561575,23.37958717,0.044888302
3063,0,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2661.590931,0.745414848,14.71718262,3912.5,71.24357396,42.45344589,18.70270242,0.044888302
3139,0,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2934.972699,0.70095579,11.78396672,4475,65,46.3561575,23.37958717,0.044888302
3158,0,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2661.590931,0.745414848,12.86725743,4475,71.24357396,42.45344589,18.70270242,0.044888302
3234,0,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2934.972699,0.70095579,10.46813917,5037.5,65,46.3561575,23.37958717,0.044888302
3253,0,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2661.590931,0.745414848,11.4304669,5037.5,71.24357396,42.45344589,18.70270242,0.044888302
3329,0,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2934.972699,0.70095579,9.416651976,5600,65,46.3561575,23.37958717,0.044888302
3348,0,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2661.590931,0.745414848,10.28231732,5600,71.24357396,42.45344589,18.70270242,0.044888302
33349,1,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2983.816333,0.706903509,47.93931915,1100,65,46.3561575,23.37958717,0.044888302
33368,1,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2701.696968,0.750609504,52.34634274,1100,71.24357396,42.45344589,18.70270242,0.044888302
33444,1,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2983.816333,0.706903509,31.71924876,1662.5,65,46.3561575,23.37958717,0.044888302
33463,1,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2701.696968,0.750609504,34.63517414,1662.5,71.24357396,42.45344589,18.70270242,0.044888302
33539,1,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2983.816333,0.706903509,23.70033756,2225,65,46.3561575,23.37958717,0.044888302
33558,1,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2701.696968,0.750609504,25.87909079,2225,71.24357396,42.45344589,18.70270242,0.044888302
33634,1,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2983.816333,0.706903509,18.91775823,2787.5,65,46.3561575,23.37958717,0.044888302
33653,1,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2701.696968,0.750609504,20.65685274,2787.5,71.24357396,42.45344589,18.70270242,0.044888302
33729,1,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2983.816333,0.706903509,15.74126897,3350,65,46.3561575,23.37958717,0.044888302
33748,1,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2701.696968,0.750609504,17.18835135,3350,71.24357396,42.45344589,18.70270242,0.044888302
33824,1,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2983.816333,0.706903509,13.47814724,3912.5,65,46.3561575,23.37958717,0.044888302
33843,1,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2701.696968,0.750609504,14.71718262,3912.5,71.24357396,42.45344589,18.70270242,0.044888302
33919,1,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2983.816333,0.706903509,11.78396672,4475,65,46.3561575,23.37958717,0.044888302
33938,1,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2701.696968,0.750609504,12.86725743,4475,71.24357396,42.45344589,18.70270242,0.044888302
34014,1,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2983.816333,0.706903509,10.46813917,5037.5,65,46.3561575,23.37958717,0.044888302
34033,1,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2701.696968,0.750609504,11.4304669,5037.5,71.24357396,42.45344589,18.70270242,0.044888302
34109,1,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2983.816333,0.706903509,9.416651976,5600,65,46.3561575,23.37958717,0.044888302
34128,1,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2701.696968,0.750609504,10.28231732,5600,71.24357396,42.45344589,18.70270242,0.044888302
64148,2,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2035.165663,0.648702801,52.34634274,1100,71.24357396,42.45344589,18.70270242,0.044888302
64243,2,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2035.165663,0.648702801,34.63517414,1662.5,71.24357396,42.45344589,18.70270242,0.044888302
64338,2,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2035.165663,0.648702801,25.87909079,2225,71.24357396,42.45344589,18.70270242,0.044888302
64433,2,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2035.165663,0.648702801,20.65685274,2787.5,71.24357396,42.45344589,18.70270242,0.044888302
64528,2,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2035.165663,0.648702801,17.18835135,3350,71.24357396,42.45344589,18.70270242,0.044888302
64623,2,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2035.165663,0.648702801,14.71718262,3912.5,71.24357396,42.45344589,18.70270242,0.044888302
64718,2,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2035.165663,0.648702801,12.86725743,4475,71.24357396,42.45344589,18.70270242,0.044888302
64813,2,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2035.165663,0.648702801,11.4304669,5037.5,71.24357396,42.45344589,18.70270242,0.044888302
64908,2,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2035.165663,0.648702801,10.28231732,5600,71.24357396,42.45344589,18.70270242,0.044888302
94909,3,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2760.810771,0.678748343,47.93931915,1100,65,46.3561575,23.37958717,0.044888302
94928,3,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2517.566937,0.725852286,52.34634274,1100,71.24357396,42.45344589,18.70270242,0.044888302
95004,3,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2760.810771,0.678748343,31.71924876,1662.5,65,46.3561575,23.37958717,0.044888302
95023,3,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2517.566937,0.725852286,34.63517414,1662.5,71.24357396,42.45344589,18.70270242,0.044888302
95099,3,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2760.810771,0.678748343,23.70033756,2225,65,46.3561575,23.37958717,0.044888302
95118,3,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2517.566937,0.725852286,25.87909079,2225,71.24357396,42.45344589,18.70270242,0.044888302
95194,3,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2760.810771,0.678748343,18.91775823,2787.5,65,46.3561575,23.37958717,0.044888302
95213,3,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2517.566937,0.725852286,20.65685274,2787.5,71.24357396,42.45344589,18.70270242,0.044888302
95289,3,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2760.810771,0.678748343,15.74126897,3350,65,46.3561575,23.37958717,0.044888302
95308,3,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2517.566937,0.725852286,17.18835135,3350,71.24357396,42.45344589,18.70270242,0.044888302
95384,3,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2760.810771,0.678748343,13.47814724,3912.5,65,46.3561575,23.37958717,0.044888302
95403,3,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2517.566937,0.725852286,14.71718262,3912.5,71.24357396,42.45344589,18.70270242,0.044888302
95479,3,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2760.810771,0.678748343,11.78396672,4475,65,46.3561575,23.37958717,0.044888302
95498,3,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2517.566937,0.725852286,12.86725743,4475,71.24357396,42.45344589,18.70270242,0.044888302
95574,3,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2760.810771,0.678748343,10.46813917,5037.5,65,46.3561575,23.37958717,0.044888302
95593,3,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2517.566937,0.725852286,11.4304669,5037.5,71.24357396,42.45344589,18.70270242,0.044888302
95669,3,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2760.810771,0.678748343,9.416651976,5600,65,46.3561575,23.37958717,0.044888302
95688,3,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2517.566937,0.725852286,10.28231732,5600,71.24357396,42.45344589,18.70270242,0.044888302
125689,4,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2628.094068,0.66072479,47.93931915,1100,65,46.3561575,23.37958717,0.044888302
125708,4,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2406.73685,0.709780853,52.34634274,1100,71.24357396,42.45344589,18.70270242,0.044888302
125784,4,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2628.094068,0.66072479,31.71924876,1662.5,65,46.3561575,23.37958717,0.044888302
125803,4,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2406.73685,0.709780853,34.63517414,1662.5,71.24357396,42.45344589,18.70270242,0.044888302
125879,4,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2628.094068,0.66072479,23.70033756,2225,65,46.3561575,23.37958717,0.044888302
125898,4,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2406.73685,0.709780853,25.87909079,2225,71.24357396,42.45344589,18.70270242,0.044888302
125974,4,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2628.094068,0.66072479,18.91775823,2787.5,65,46.3561575,23.37958717,0.044888302
125993,4,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2406.73685,0.709780853,20.65685274,2787.5,71.24357396,42.45344589,18.70270242,0.044888302
126069,4,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2628.094068,0.66072479,15.74126897,3350,65,46.3561575,23.37958717,0.044888302
126088,4,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2406.73685,0.709780853,17.18835135,3350,71.24357396,42.45344589,18.70270242,0.044888302
126164,4,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2628.094068,0.66072479,13.47814724,3912.5,65,46.3561575,23.37958717,0.044888302
126183,4,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2406.73685,0.709780853,14.71718262,3912.5,71.24357396,42.45344589,18.70270242,0.044888302
126259,4,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2628.094068,0.66072479,11.78396672,4475,65,46.3561575,23.37958717,0.044888302
126278,4,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2406.73685,0.709780853,12.86725743,4475,71.24357396,42.45344589,18.70270242,0.044888302
126354,4,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2628.094068,0.66072479,10.46813917,5037.5,65,46.3561575,23.37958717,0.044888302
126373,4,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2406.73685,0.709780853,11.4304669,5037.5,71.24357396,42.45344589,18.70270242,0.044888302
126449,4,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,1.147689798,20.65687793,8417.262061,6118.136558,2628.094068,0.66072479,9.416651976,5600,65,46.3561575,23.37958717,0.044888302
126468,4,2,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.359106418,0.919494716,19.44699318,8417.262061,5238.005748,2406.73685,0.709780853,10.28231732,5600,71.24357396,42.45344589,18.70270242,0.044888302
159924,0,4,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.35630463,0.946931549,18.60860093,7498.927981,5219.299117,2567.668312,0.629028716,58.15319207,1100,77.48714792,38.21428454,15.58316214,0.044538079
160019,0,4,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.35630463,0.946931549,18.60860093,7498.927981,5219.299117,2567.668312,0.629028716,38.47730002,1662.5,77.48714792,38.21428454,15.58316214,0.044538079
160114,0,4,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.35630463,0.946931549,18.60860093,7498.927981,5219.299117,2567.668312,0.629028716,28.74989271,2225,77.48714792,38.21428454,15.58316214,0.044538079
160209,0,4,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.35630463,0.946931549,18.60860093,7498.927981,5219.299117,2567.668312,0.629028716,22.94834485,2787.5,77.48714792,38.21428454,15.58316214,0.044538079
160304,0,4,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.35630463,0.946931549,18.60860093,7498.927981,5219.299117,2567.668312,0.629028716,19.09507799,3350,77.48714792,38.21428454,15.58316214,0.044538079
160399,0,4,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.35630463,0.946931549,18.60860093,7498.927981,5219.299117,2567.668312,0.629028716,16.34977924,3912.5,77.48714792,38.21428454,15.58316214,0.044538079
160494,0,4,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.35630463,0.946931549,18.60860093,7498.927981,5219.299117,2567.668312,0.629028716,14.29463939,4475,77.48714792,38.21428454,15.58316214,0.044538079
160589,0,4,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.35630463,0.946931549,18.60860093,7498.927981,5219.299117,2567.668312,0.629028716,12.69846378,5037.5,77.48714792,38.21428454,15.58316214,0.044538079
160684,0,4,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.35630463,0.946931549,18.60860093,7498.927981,5219.299117,2567.668312,0.629028716,11.42294844,5600,77.48714792,38.21428454,15.58316214,0.044538079
190704,1,4,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.35630463,0.946931549,18.60860093,7498.927981,5219.299117,2611.33899,0.635232891,58.15319207,1100,77.48714792,38.21428454,15.58316214,0.044538079
190799,1,4,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.35630463,0.946931549,18.60860093,7498.927981,5219.299117,2611.33899,0.635232891,38.47730002,1662.5,77.48714792,38.21428454,15.58316214,0.044538079
190894,1,4,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.35630463,0.946931549,18.60860093,7498.927981,5219.299117,2611.33899,0.635232891,28.74989271,2225,77.48714792,38.21428454,15.58316214,0.044538079
190989,1,4,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.35630463,0.946931549,18.60860093,7498.927981,5219.299117,2611.33899,0.635232891,22.94834485,2787.5,77.48714792,38.21428454,15.58316214,0.044538079
191084,1,4,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.35630463,0.946931549,18.60860093,7498.927981,5219.299117,2611.33899,0.635232891,19.09507799,3350,77.48714792,38.21428454,15.58316214,0.044538079
191179,1,4,8,0.04175125,30,0.033401,0.0266446,25.18376069,0.35630463,0.946931549,18.60860093,7498.927981,5219.299117,2611.33899,0.635232891,16.34977924,3912.5,77.48714792,38.21428454,15.58316214,0.044538079
