Column1,Material,N_p,L_t,P_t,N_t,d_o,d_i,A,d_shell,V_tubes,V_shell,h_o,h_i,U,e,A_req,U_o_guess,T_o,dT_lm,m_dot_c,D_s/Lt,NTU
248999,3,4,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.382148218,1.147689798,18.24094523,8417.262061,6118.136558,2760.810771,0.678748343,23.70033756,2225,65,46.3561575,23.37958717,0.047768527,1.135611808
249018,3,4,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.382148218,0.919494716,17.172563,8417.262061,5238.005748,2517.566937,0.725852286,25.87909079,2225,71.24357396,42.45344589,18.70270242,0.047768527,1.294514024
249094,3,4,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.382148218,1.147689798,18.24094523,8417.262061,6118.136558,2760.810771,0.678748343,18.91775823,2787.5,65,46.3561575,23.37958717,0.047768527,1.135611808
249113,3,4,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.382148218,0.919494716,17.172563,8417.262061,5238.005748,2517.566937,0.725852286,20.65685274,2787.5,71.24357396,42.45344589,18.70270242,0.047768527,1.294514024
249189,3,4,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.382148218,1.147689798,18.24094523,8417.262061,6118.136558,2760.810771,0.678748343,15.74126897,3350,65,46.3561575,23.37958717,0.047768527,1.135611808
249208,3,4,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.382148218,0.919494716,17.172563,8417.262061,5238.005748,2517.566937,0.725852286,17.18835135,3350,71.24357396,42.45344589,18.70270242,0.047768527,1.294514024
249284,3,4,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.382148218,1.147689798,18.24094523,8417.262061,6118.136558,2760.810771,0.678748343,13.47814724,3912.5,65,46.3561575,23.37958717,0.047768527,1.135611808
249303,3,4,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.382148218,0.919494716,17.172563,8417.262061,5238.005748,2517.566937,0.725852286,14.71718262,3912.5,71.24357396,42.45344589,18.70270242,0.047768527,1.294514024
249379,3,4,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.382148218,1.147689798,18.24094523,8417.262061,6118.136558,2760.810771,0.678748343,11.78396672,4475,65,46.3561575,23.37958717,0.047768527,1.135611808
249398,3,4,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.382148218,0.919494716,17.172563,8417.262061,5238.005748,2517.566937,0.725852286,12.86725743,4475,71.24357396,42.45344589,18.70270242,0.047768527,1.294514024
249474,3,4,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.382148218,1.147689798,18.24094523,8417.262061,6118.136558,2760.810771,0.678748343,10.46813917,5037.5,65,46.3561575,23.37958717,0.047768527,1.135611808
249493,3,4,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.382148218,0.919494716,17.172563,8417.262061,5238.005748,2517.566937,0.725852286,11.4304669,5037.5,71.24357396,42.45344589,18.70270242,0.047768527,1.294514024
249569,3,4,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.382148218,1.147689798,18.24094523,8417.262061,6118.136558,2760.810771,0.678748343,9.416651976,5600,65,46.3561575,23.37958717,0.047768527,1.135611808
249588,3,4,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.382148218,0.919494716,17.172563,8417.262061,5238.005748,2517.566937,0.725852286,10.28231732,5600,71.24357396,42.45344589,18.70270242,0.047768527,1.294514024
279589,4,4,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.382148218,1.147689798,18.24094523,8417.262061,6118.136558,2628.094068,0.66072479,47.93931915,1100,65,46.3561575,23.37958717,0.047768527,1.081021085
279608,4,4,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.382148218,0.919494716,17.172563,8417.262061,5238.005748,2406.73685,0.709780853,52.34634274,1100,71.24357396,42.45344589,18.70270242,0.047768527,1.237526025
279684,4,4,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.382148218,1.147689798,18.24094523,8417.262061,6118.136558,2628.094068,0.66072479,31.71924876,1662.5,65,46.3561575,23.37958717,0.047768527,1.081021085
279703,4,4,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.382148218,0.919494716,17.172563,8417.262061,5238.005748,2406.73685,0.709780853,34.63517414,1662.5,71.24357396,42.45344589,18.70270242,0.047768527,1.237526025
279779,4,4,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.382148218,1.147689798,18.24094523,8417.262061,6118.136558,2628.094068,0.66072479,23.70033756,2225,65,46.3561575,23.37958717,0.047768527,1.081021085
279798,4,4,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.382148218,0.919494716,17.172563,8417.262061,5238.005748,2406.73685,0.709780853,25.87909079,2225,71.24357396,42.45344589,18.70270242,0.047768527,1.237526025
279874,4,4,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.382148218,1.147689798,18.24094523,8417.262061,6118.136558,2628.094068,0.66072479,18.91775823,2787.5,65,46.3561575,23.37958717,0.047768527,1.081021085
279893,4,4,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.382148218,0.919494716,17.172563,8417.262061,5238.005748,2406.73685,0.709780853,20.65685274,2787.5,71.24357396,42.45344589,18.70270242,0.047768527,1.237526025
279969,4,4,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.382148218,1.147689798,18.24094523,8417.262061,6118.136558,2628.094068,0.66072479,15.74126897,3350,65,46.3561575,23.37958717,0.047768527,1.081021085
279988,4,4,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.382148218,0.919494716,17.172563,8417.262061,5238.005748,2406.73685,0.709780853,17.18835135,3350,71.24357396,42.45344589,18.70270242,0.047768527,1.237526025
280064,4,4,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.382148218,1.147689798,18.24094523,8417.262061,6118.136558,2628.094068,0.66072479,13.47814724,3912.5,65,46.3561575,23.37958717,0.047768527,1.081021085
280083,4,4,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.382148218,0.919494716,17.172563,8417.262061,5238.005748,2406.73685,0.709780853,14.71718262,3912.5,71.24357396,42.45344589,18.70270242,0.047768527,1.237526025
280159,4,4,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.382148218,1.147689798,18.24094523,8417.262061,6118.136558,2628.094068,0.66072479,11.78396672,4475,65,46.3561575,23.37958717,0.047768527,1.081021085
280178,4,4,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.382148218,0.919494716,17.172563,8417.262061,5238.005748,2406.73685,0.709780853,12.86725743,4475,71.24357396,42.45344589,18.70270242,0.047768527,1.237526025
280254,4,4,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.382148218,1.147689798,18.24094523,8417.262061,6118.136558,2628.094068,0.66072479,10.46813917,5037.5,65,46.3561575,23.37958717,0.047768527,1.081021085
280273,4,4,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.382148218,0.919494716,17.172563,8417.262061,5238.005748,2406.73685,0.709780853,11.4304669,5037.5,71.24357396,42.45344589,18.70270242,0.047768527,1.237526025
280349,4,4,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.382148218,1.147689798,18.24094523,8417.262061,6118.136558,2628.094068,0.66072479,9.416651976,5600,65,46.3561575,23.37958717,0.047768527,1.081021085
280368,4,4,8,0.0333375,60,0.02667,0.0209296,40.21741251,0.382148218,0.919494716,17.172563,8417.262061,5238.005748,2406.73685,0.709780853,10.28231732,5600,71.24357396,42.45344589,18.70270242,0.047768527,1.237526025
5987,0,2,8,0.04175125,40,0.033401,0.0266446,33.57834759,0.372613198,1.062231625,19.18644659,7900.505314,5479.807164,2693.514989,0.603455926,47.93931915,1100,65,46.3561575,23.37958717,0.04657665,0.925034329
6082,0,2,8,0.04175125,40,0.033401,0.0266446,33.57834759,0.372613198,1.062231625,19.18644659,7900.505314,5479.807164,2693.514989,0.603455926,31.71924876,1662.5,65,46.3561575,23.37958717,0.04657665,0.925034329
6177,0,2,8,0.04175125,40,0.033401,0.0266446,33.57834759,0.372613198,1.062231625,19.18644659,7900.505314,5479.807164,2693.514989,0.603455926,23.70033756,2225,65,46.3561575,23.37958717,0.04657665,0.925034329
6272,0,2,8,0.04175125,40,0.033401,0.0266446,33.57834759,0.372613198,1.062231625,19.18644659,7900.505314,5479.807164,2693.514989,0.603455926,18.91775823,2787.5,65,46.3561575,23.37958717,0.04657665,0.925034329
6367,0,2,8,0.04175125,40,0.033401,0.0266446,33.57834759,0.372613198,1.062231625,19.18644659,7900.505314,5479.807164,2693.514989,0.603455926,15.74126897,3350,65,46.3561575,23.37958717,0.04657665,0.925034329
6462,0,2,8,0.04175125,40,0.033401,0.0266446,33.57834759,0.372613198,1.062231625,19.18644659,7900.505314,5479.807164,2693.514989,0.603455926,13.47814724,3912.5,65,46.3561575,23.37958717,0.04657665,0.925034329
6557,0,2,8,0.04175125,40,0.033401,0.0266446,33.57834759,0.372613198,1.062231625,19.18644659,7900.505314,5479.807164,2693.514989,0.603455926,11.78396672,4475,65,46.3561575,23.37958717,0.04657665,0.925034329
6652,0,2,8,0.04175125,40,0.033401,0.0266446,33.57834759,0.372613198,1.062231625,19.18644659,7900.505314,5479.807164,2693.514989,0.603455926,10.46813917,5037.5,65,46.3561575,23.37958717,0.04657665,0.925034329
6747,0,2,8,0.04175125,40,0.033401,0.0266446,33.57834759,0.372613198,1.062231625,19.18644659,7900.505314,5479.807164,2693.514989,0.603455926,9.416651976,5600,65,46.3561575,23.37958717,0.04657665,0.925034329
36767,1,2,8,0.04175125,40,0.033401,0.0266446,33.57834759,0.372613198,1.062231625,19.18644659,7900.505314,5479.807164,2741.611444,0.609951691,47.93931915,1100,65,46.3561575,23.37958717,0.04657665,0.941552104
36862,1,2,8,0.04175125,40,0.033401,0.0266446,33.57834759,0.372613198,1.062231625,19.18644659,7900.505314,5479.807164,2741.611444,0.609951691,31.71924876,1662.5,65,46.3561575,23.37958717,0.04657665,0.941552104
36957,1,2,8,0.04175125,40,0.033401,0.0266446,33.57834759,0.372613198,1.062231625,19.18644659,7900.505314,5479.807164,2741.611444,0.609951691,23.70033756,2225,65,46.3561575,23.37958717,0.04657665,0.941552104
37052,1,2,8,0.04175125,40,0.033401,0.0266446,33.57834759,0.372613198,1.062231625,19.18644659,7900.505314,5479.807164,2741.611444,0.609951691,18.91775823,2787.5,65,46.3561575,23.37958717,0.04657665,0.941552104
37147,1,2,8,0.04175125,40,0.033401,0.0266446,33.57834759,0.372613198,1.062231625,19.18644659,7900.505314,5479.807164,2741.611444,0.609951691,15.74126897,3350,65,46.3561575,23.37958717,0.04657665,0.941552104
37242,1,2,8,0.04175125,40,0.033401,0.0266446,33.57834759,0.372613198,1.062231625,19.18644659,7900.505314,5479.807164,2741.611444,0.609951691,13.47814724,3912.5,65,46.3561575,23.37958717,0.04657665,0.941552104
37337,1,2,8,0.04175125,40,0.033401,0.0266446,33.57834759,0.372613198,1.062231625,19.18644659,7900.505314,5479.807164,2741.611444,0.609951691,11.78396672,4475,65,46.3561575,23.37958717,0.04657665,0.941552104
37432,1,2,8,0.04175125,40,0.033401,0.0266446,33.57834759,0.372613198,1.062231625,19.18644659,7900.505314,5479.807164,2741.611444,0.609951691,10.46813917,5037.5,65,46.3561575,23.37958717,0.04657665,0.941552104
37527,1,2,8,0.04175125,40,0.033401,0.0266446,33.57834759,0.372613198,1.062231625,19.18644659,7900.505314,5479.807164,2741.611444,0.609951691,9.416651976,5600,65,46.3561575,23.37958717,0.04657665,0.941552104
310367,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.721534697,19.53385997,7900.505314,8462.373185,3438.87806,0.610521982,47.93931915,1100,65,46.3561575,23.37958717,0.046160604,0.943015381
310386,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.379242075,18.38975101,7900.505314,7245.009811,3163.61288,0.661798683,52.34634274,1100,71.24357396,42.45344589,18.70270242,0.046160604,1.084470666
310405,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.15100286,17.32342289,7900.505314,6403.067724,2947.929046,0.702421522,58.15319207,1100,77.48714792,38.21428454,15.58316214,0.046160604,1.212830961
310424,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,0.987964977,16.32892114,7900.505314,5783.241659,2773.538207,0.735603769,66.37866858,1100,83.73072189,33.47886718,13.35393529,0.046160604,1.331569147
310462,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.721534697,19.53385997,7900.505314,8462.373185,3438.87806,0.610521982,31.71924876,1662.5,65,46.3561575,23.37958717,0.046160604,0.943015381
310481,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.379242075,18.38975101,7900.505314,7245.009811,3163.61288,0.661798683,34.63517414,1662.5,71.24357396,42.45344589,18.70270242,0.046160604,1.084470666
310500,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.15100286,17.32342289,7900.505314,6403.067724,2947.929046,0.702421522,38.47730002,1662.5,77.48714792,38.21428454,15.58316214,0.046160604,1.212830961
310519,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,0.987964977,16.32892114,7900.505314,5783.241659,2773.538207,0.735603769,43.91972057,1662.5,83.73072189,33.47886718,13.35393529,0.046160604,1.331569147
310557,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.721534697,19.53385997,7900.505314,8462.373185,3438.87806,0.610521982,23.70033756,2225,65,46.3561575,23.37958717,0.046160604,0.943015381
310576,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.379242075,18.38975101,7900.505314,7245.009811,3163.61288,0.661798683,25.87909079,2225,71.24357396,42.45344589,18.70270242,0.046160604,1.084470666
310595,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.15100286,17.32342289,7900.505314,6403.067724,2947.929046,0.702421522,28.74989271,2225,77.48714792,38.21428454,15.58316214,0.046160604,1.212830961
310614,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,0.987964977,16.32892114,7900.505314,5783.241659,2773.538207,0.735603769,32.81642042,2225,83.73072189,33.47886718,13.35393529,0.046160604,1.331569147
310652,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.721534697,19.53385997,7900.505314,8462.373185,3438.87806,0.610521982,18.91775823,2787.5,65,46.3561575,23.37958717,0.046160604,0.943015381
310671,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.379242075,18.38975101,7900.505314,7245.009811,3163.61288,0.661798683,20.65685274,2787.5,71.24357396,42.45344589,18.70270242,0.046160604,1.084470666
310690,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.15100286,17.32342289,7900.505314,6403.067724,2947.929046,0.702421522,22.94834485,2787.5,77.48714792,38.21428454,15.58316214,0.046160604,1.212830961
310709,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,0.987964977,16.32892114,7900.505314,5783.241659,2773.538207,0.735603769,26.1942728,2787.5,83.73072189,33.47886718,13.35393529,0.046160604,1.331569147
310747,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.721534697,19.53385997,7900.505314,8462.373185,3438.87806,0.610521982,15.74126897,3350,65,46.3561575,23.37958717,0.046160604,0.943015381
310766,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.379242075,18.38975101,7900.505314,7245.009811,3163.61288,0.661798683,17.18835135,3350,71.24357396,42.45344589,18.70270242,0.046160604,1.084470666
310785,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.15100286,17.32342289,7900.505314,6403.067724,2947.929046,0.702421522,19.09507799,3350,77.48714792,38.21428454,15.58316214,0.046160604,1.212830961
310804,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,0.987964977,16.32892114,7900.505314,5783.241659,2773.538207,0.735603769,21.79598073,3350,83.73072189,33.47886718,13.35393529,0.046160604,1.331569147
310842,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.721534697,19.53385997,7900.505314,8462.373185,3438.87806,0.610521982,13.47814724,3912.5,65,46.3561575,23.37958717,0.046160604,0.943015381
310861,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.379242075,18.38975101,7900.505314,7245.009811,3163.61288,0.661798683,14.71718262,3912.5,71.24357396,42.45344589,18.70270242,0.046160604,1.084470666
310880,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.15100286,17.32342289,7900.505314,6403.067724,2947.929046,0.702421522,16.34977924,3912.5,77.48714792,38.21428454,15.58316214,0.046160604,1.212830961
310899,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,0.987964977,16.32892114,7900.505314,5783.241659,2773.538207,0.735603769,18.66237328,3912.5,83.73072189,33.47886718,13.35393529,0.046160604,1.331569147
310937,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.721534697,19.53385997,7900.505314,8462.373185,3438.87806,0.610521982,11.78396672,4475,65,46.3561575,23.37958717,0.046160604,0.943015381
310956,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.379242075,18.38975101,7900.505314,7245.009811,3163.61288,0.661798683,12.86725743,4475,71.24357396,42.45344589,18.70270242,0.046160604,1.084470666
310975,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.15100286,17.32342289,7900.505314,6403.067724,2947.929046,0.702421522,14.29463939,4475,77.48714792,38.21428454,15.58316214,0.046160604,1.212830961
310994,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,0.987964977,16.32892114,7900.505314,5783.241659,2773.538207,0.735603769,16.31654423,4475,83.73072189,33.47886718,13.35393529,0.046160604,1.331569147
311032,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.721534697,19.53385997,7900.505314,8462.373185,3438.87806,0.610521982,10.46813917,5037.5,65,46.3561575,23.37958717,0.046160604,0.943015381
311051,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.379242075,18.38975101,7900.505314,7245.009811,3163.61288,0.661798683,11.4304669,5037.5,71.24357396,42.45344589,18.70270242,0.046160604,1.084470666
311070,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.15100286,17.32342289,7900.505314,6403.067724,2947.929046,0.702421522,12.69846378,5037.5,77.48714792,38.21428454,15.58316214,0.046160604,1.212830961
311089,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,0.987964977,16.32892114,7900.505314,5783.241659,2773.538207,0.735603769,14.49459761,5037.5,83.73072189,33.47886718,13.35393529,0.046160604,1.331569147
311127,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.721534697,19.53385997,7900.505314,8462.373185,3438.87806,0.610521982,9.416651976,5600,65,46.3561575,23.37958717,0.046160604,0.943015381
311146,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.379242075,18.38975101,7900.505314,7245.009811,3163.61288,0.661798683,10.28231732,5600,71.24357396,42.45344589,18.70270242,0.046160604,1.084470666
311165,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.15100286,17.32342289,7900.505314,6403.067724,2947.929046,0.702421522,11.42294844,5600,77.48714792,38.21428454,15.58316214,0.046160604,1.212830961
311184,0,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,0.987964977,16.32892114,7900.505314,5783.241659,2773.538207,0.735603769,13.03866704,5600,83.73072189,33.47886718,13.35393529,0.046160604,1.331569147
341147,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.721534697,19.53385997,7900.505314,8462.373185,3506.125547,0.617637917,47.93931915,1100,65,46.3561575,23.37958717,0.046160604,0.961456109
341166,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.379242075,18.38975101,7900.505314,7245.009811,3220.436632,0.6683206,52.34634274,1100,71.24357396,42.45344589,18.70270242,0.046160604,1.103949564
341185,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.15100286,17.32342289,7900.505314,6403.067724,2997.20849,0.708390338,58.15319207,1100,77.48714792,38.21428454,15.58316214,0.046160604,1.233105409
341204,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,0.987964977,16.32892114,7900.505314,5783.241659,2817.116558,0.741072829,66.37866858,1100,83.73072189,33.47886718,13.35393529,0.046160604,1.35249101
341242,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.721534697,19.53385997,7900.505314,8462.373185,3506.125547,0.617637917,31.71924876,1662.5,65,46.3561575,23.37958717,0.046160604,0.961456109
341261,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.379242075,18.38975101,7900.505314,7245.009811,3220.436632,0.6683206,34.63517414,1662.5,71.24357396,42.45344589,18.70270242,0.046160604,1.103949564
341280,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.15100286,17.32342289,7900.505314,6403.067724,2997.20849,0.708390338,38.47730002,1662.5,77.48714792,38.21428454,15.58316214,0.046160604,1.233105409
341299,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,0.987964977,16.32892114,7900.505314,5783.241659,2817.116558,0.741072829,43.91972057,1662.5,83.73072189,33.47886718,13.35393529,0.046160604,1.35249101
341337,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.721534697,19.53385997,7900.505314,8462.373185,3506.125547,0.617637917,23.70033756,2225,65,46.3561575,23.37958717,0.046160604,0.961456109
341356,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.379242075,18.38975101,7900.505314,7245.009811,3220.436632,0.6683206,25.87909079,2225,71.24357396,42.45344589,18.70270242,0.046160604,1.103949564
341375,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.15100286,17.32342289,7900.505314,6403.067724,2997.20849,0.708390338,28.74989271,2225,77.48714792,38.21428454,15.58316214,0.046160604,1.233105409
341394,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,0.987964977,16.32892114,7900.505314,5783.241659,2817.116558,0.741072829,32.81642042,2225,83.73072189,33.47886718,13.35393529,0.046160604,1.35249101
341432,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.721534697,19.53385997,7900.505314,8462.373185,3506.125547,0.617637917,18.91775823,2787.5,65,46.3561575,23.37958717,0.046160604,0.961456109
341451,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.379242075,18.38975101,7900.505314,7245.009811,3220.436632,0.6683206,20.65685274,2787.5,71.24357396,42.45344589,18.70270242,0.046160604,1.103949564
341470,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.15100286,17.32342289,7900.505314,6403.067724,2997.20849,0.708390338,22.94834485,2787.5,77.48714792,38.21428454,15.58316214,0.046160604,1.233105409
341489,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,0.987964977,16.32892114,7900.505314,5783.241659,2817.116558,0.741072829,26.1942728,2787.5,83.73072189,33.47886718,13.35393529,0.046160604,1.35249101
341527,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.721534697,19.53385997,7900.505314,8462.373185,3506.125547,0.617637917,15.74126897,3350,65,46.3561575,23.37958717,0.046160604,0.961456109
341546,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.379242075,18.38975101,7900.505314,7245.009811,3220.436632,0.6683206,17.18835135,3350,71.24357396,42.45344589,18.70270242,0.046160604,1.103949564
341565,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.15100286,17.32342289,7900.505314,6403.067724,2997.20849,0.708390338,19.09507799,3350,77.48714792,38.21428454,15.58316214,0.046160604,1.233105409
341584,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,0.987964977,16.32892114,7900.505314,5783.241659,2817.116558,0.741072829,21.79598073,3350,83.73072189,33.47886718,13.35393529,0.046160604,1.35249101
341622,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.721534697,19.53385997,7900.505314,8462.373185,3506.125547,0.617637917,13.47814724,3912.5,65,46.3561575,23.37958717,0.046160604,0.961456109
341641,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.379242075,18.38975101,7900.505314,7245.009811,3220.436632,0.6683206,14.71718262,3912.5,71.24357396,42.45344589,18.70270242,0.046160604,1.103949564
341660,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.15100286,17.32342289,7900.505314,6403.067724,2997.20849,0.708390338,16.34977924,3912.5,77.48714792,38.21428454,15.58316214,0.046160604,1.233105409
341679,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,0.987964977,16.32892114,7900.505314,5783.241659,2817.116558,0.741072829,18.66237328,3912.5,83.73072189,33.47886718,13.35393529,0.046160604,1.35249101
341717,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.721534697,19.53385997,7900.505314,8462.373185,3506.125547,0.617637917,11.78396672,4475,65,46.3561575,23.37958717,0.046160604,0.961456109
341736,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.379242075,18.38975101,7900.505314,7245.009811,3220.436632,0.6683206,12.86725743,4475,71.24357396,42.45344589,18.70270242,0.046160604,1.103949564
341755,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.15100286,17.32342289,7900.505314,6403.067724,2997.20849,0.708390338,14.29463939,4475,77.48714792,38.21428454,15.58316214,0.046160604,1.233105409
341774,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,0.987964977,16.32892114,7900.505314,5783.241659,2817.116558,0.741072829,16.31654423,4475,83.73072189,33.47886718,13.35393529,0.046160604,1.35249101
341812,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.721534697,19.53385997,7900.505314,8462.373185,3506.125547,0.617637917,10.46813917,5037.5,65,46.3561575,23.37958717,0.046160604,0.961456109
341831,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.379242075,18.38975101,7900.505314,7245.009811,3220.436632,0.6683206,11.4304669,5037.5,71.24357396,42.45344589,18.70270242,0.046160604,1.103949564
341850,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.15100286,17.32342289,7900.505314,6403.067724,2997.20849,0.708390338,12.69846378,5037.5,77.48714792,38.21428454,15.58316214,0.046160604,1.233105409
341869,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,0.987964977,16.32892114,7900.505314,5783.241659,2817.116558,0.741072829,14.49459761,5037.5,83.73072189,33.47886718,13.35393529,0.046160604,1.35249101
341907,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.721534697,19.53385997,7900.505314,8462.373185,3506.125547,0.617637917,9.416651976,5600,65,46.3561575,23.37958717,0.046160604,0.961456109
341926,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.379242075,18.38975101,7900.505314,7245.009811,3220.436632,0.6683206,10.28231732,5600,71.24357396,42.45344589,18.70270242,0.046160604,1.103949564
341945,1,6,8,0.0333375,40,0.02667,0.0209296,26.81160834,0.369284835,1.15100286,17.32342289,7900.505314,6403.067724,2997.20849,0.708390338,11.42294844,5600,77.48714792,38.21428454,15.58316214,0.046160604,1.233105409
